data,capital,cenario,custo_projetado,modelo
2030-03-01,Curitiba,Conservador,928.68,Cenario-Inflacao
2030-04-01,Curitiba,Conservador,962.6,Cenario-Inflacao
2030-05-01,Curitiba,Conservador,977.32,Cenario-Inflacao
2030-06-01,Curitiba,Conservador,977.6,Cenario-Inflacao
2030-07-01,Curitiba,Conservador,968.47,Cenario-Inflacao
2030-08-01,Curitiba,Conservador,951.93,Cenario-Inflacao
2030-09-01,Curitiba,Conservador,962.03,Cenario-Inflacao
2030-10-01,Curitiba,Conservador,984.25,Cenario-Inflacao
2030-11-01,Curitiba,Conservador,999.82,Cenario-Inflacao
2030-12-01,Curitiba,Conservador,999.73,Cenario-Inflacao
2026-04-01,Florianópolis,Otimista,812.38,Cenario-Inflacao
2026-05-01,Florianópolis,Otimista,814.79,Cenario-Inflacao
2026-06-01,Florianópolis,Otimista,820.66,Cenario-Inflacao
2026-07-01,Florianópolis,Otimista,808.84,Cenario-Inflacao
2026-08-01,Florianópolis,Otimista,802.26,Cenario-Inflacao
2026-09-01,Florianópolis,Otimista,815.54,Cenario-Inflacao
2026-10-01,Florianópolis,Otimista,832.83,Cenario-Inflacao
2026-11-01,Florianópolis,Otimista,844.75,Cenario-Inflacao
2026-12-01,Florianópolis,Otimista,845.32,Cenario-Inflacao
2027-01-01,Florianópolis,Otimista,819.28,Cenario-Inflacao
2027-02-01,Florianópolis,Otimista,803.62,Cenario-Inflacao
2027-03-01,Florianópolis,Otimista,816.55,Cenario-Inflacao
2027-04-01,Florianópolis,Otimista,836.75,Cenario-Inflacao
2027-05-01,Florianópolis,Otimista,839.24,Cenario-Inflacao
2027-06-01,Florianópolis,Otimista,845.28,Cenario-Inflacao
2027-07-01,Florianópolis,Otimista,833.1,Cenario-Inflacao
2027-08-01,Florianópolis,Otimista,826.33,Cenario-Inflacao
2027-09-01,Florianópolis,Otimista,840.01,Cenario-Inflacao
2027-10-01,Florianópolis,Otimista,857.82,Cenario-Inflacao
2027-11-01,Florianópolis,Otimista,870.1,Cenario-Inflacao
2027-12-01,Florianópolis,Otimista,870.68,Cenario-Inflacao
2028-01-01,Florianópolis,Otimista,843.86,Cenario-Inflacao
2028-02-01,Florianópolis,Otimista,827.73,Cenario-Inflacao
2028-03-01,Florianópolis,Otimista,841.04,Cenario-Inflacao
2028-04-01,Florianópolis,Otimista,861.86,Cenario-Inflacao
2028-05-01,Florianópolis,Otimista,864.42,Cenario-Inflacao
2028-06-01,Florianópolis,Otimista,870.64,Cenario-Inflacao
2028-07-01,Florianópolis,Otimista,858.09,Cenario-Inflacao
2028-08-01,Florianópolis,Otimista,851.12,Cenario-Inflacao
2028-09-01,Florianópolis,Otimista,865.21,Cenario-Inflacao
2028-10-01,Florianópolis,Otimista,883.55,Cenario-Inflacao
2028-11-01,Florianópolis,Otimista,896.2,Cenario-Inflacao
2028-12-01,Florianópolis,Otimista,896.8,Cenario-Inflacao
2029-01-01,Florianópolis,Otimista,869.18,Cenario-Inflacao
2029-02-01,Florianópolis,Otimista,852.56,Cenario-Inflacao
2029-03-01,Florianópolis,Otimista,866.27,Cenario-Inflacao
2029-04-01,Florianópolis,Otimista,887.71,Cenario-Inflacao
2029-05-01,Florianópolis,Otimista,890.35,Cenario-Inflacao
2029-06-01,Florianópolis,Otimista,896.76,Cenario-Inflacao
2029-07-01,Florianópolis,Otimista,883.84,Cenario-Inflacao
2029-08-01,Florianópolis,Otimista,876.65,Cenario-Inflacao
2029-09-01,Florianópolis,Otimista,891.17,Cenario-Inflacao
2029-10-01,Florianópolis,Otimista,910.06,Cenario-Inflacao
2029-11-01,Florianópolis,Otimista,923.08,Cenario-Inflacao
2029-12-01,Florianópolis,Otimista,923.7,Cenario-Inflacao
2030-01-01,Florianópolis,Otimista,895.25,Cenario-Inflacao
2030-02-01,Florianópolis,Otimista,878.14,Cenario-Inflacao
2030-03-01,Florianópolis,Otimista,892.26,Cenario-Inflacao
2030-04-01,Florianópolis,Otimista,914.34,Cenario-Inflacao
2030-05-01,Florianópolis,Otimista,917.06,Cenario-Inflacao
2030-06-01,Florianópolis,Otimista,923.66,Cenario-Inflacao
2030-07-01,Florianópolis,Otimista,910.35,Cenario-Inflacao
2030-08-01,Florianópolis,Otimista,902.95,Cenario-Inflacao
2030-09-01,Florianópolis,Otimista,917.9,Cenario-Inflacao
2030-10-01,Florianópolis,Otimista,937.36,Cenario-Inflacao
2030-11-01,Florianópolis,Otimista,950.78,Cenario-Inflacao
2030-12-01,Florianópolis,Otimista,951.42,Cenario-Inflacao
2026-04-01,Florianópolis,Moderado,813.36,Cenario-Inflacao
2026-05-01,Florianópolis,Moderado,816.76,Cenario-Inflacao
2026-06-01,Florianópolis,Moderado,823.64,Cenario-Inflacao
2026-07-01,Florianópolis,Moderado,812.74,Cenario-Inflacao
2026-08-01,Florianópolis,Moderado,807.11,Cenario-Inflacao
2026-09-01,Florianópolis,Moderado,821.46,Cenario-Inflacao
2026-10-01,Florianópolis,Moderado,839.89,Cenario-Inflacao
2026-11-01,Florianópolis,Moderado,852.93,Cenario-Inflacao
2026-12-01,Florianópolis,Moderado,854.54,Cenario-Inflacao
2027-01-01,Florianópolis,Moderado,829.21,Cenario-Inflacao
2027-02-01,Florianópolis,Moderado,814.34,Cenario-Inflacao
2027-03-01,Florianópolis,Moderado,828.44,Cenario-Inflacao
2027-04-01,Florianópolis,Moderado,849.96,Cenario-Inflacao
2027-05-01,Florianópolis,Moderado,853.51,Cenario-Inflacao
2027-06-01,Florianópolis,Moderado,860.7,Cenario-Inflacao
2027-07-01,Florianópolis,Moderado,849.32,Cenario-Inflacao
2027-08-01,Florianópolis,Moderado,843.43,Cenario-Inflacao
2027-09-01,Florianópolis,Moderado,858.43,Cenario-Inflacao
2027-10-01,Florianópolis,Moderado,877.68,Cenario-Inflacao
2027-11-01,Florianópolis,Moderado,891.32,Cenario-Inflacao
2027-12-01,Florianópolis,Moderado,892.99,Cenario-Inflacao
2028-01-01,Florianópolis,Moderado,866.53,Cenario-Inflacao
2028-02-01,Florianópolis,Moderado,850.99,Cenario-Inflacao
2028-03-01,Florianópolis,Moderado,865.72,Cenario-Inflacao
2028-04-01,Florianópolis,Moderado,888.21,Cenario-Inflacao
2028-05-01,Florianópolis,Moderado,891.92,Cenario-Inflacao
2028-06-01,Florianópolis,Moderado,899.43,Cenario-Inflacao
2028-07-01,Florianópolis,Moderado,887.54,Cenario-Inflacao
2028-08-01,Florianópolis,Moderado,881.38,Cenario-Inflacao
2028-09-01,Florianópolis,Moderado,897.06,Cenario-Inflacao
2028-10-01,Florianópolis,Moderado,917.18,Cenario-Inflacao
2028-11-01,Florianópolis,Moderado,931.43,Cenario-Inflacao
2028-12-01,Florianópolis,Moderado,933.18,Cenario-Inflacao
2029-01-01,Florianópolis,Moderado,905.52,Cenario-Inflacao
2029-02-01,Florianópolis,Moderado,889.28,Cenario-Inflacao
2029-03-01,Florianópolis,Moderado,904.67,Cenario-Inflacao
2029-04-01,Florianópolis,Moderado,928.18,Cenario-Inflacao
2029-05-01,Florianópolis,Moderado,932.06,Cenario-Inflacao
2029-06-01,Florianópolis,Moderado,939.9,Cenario-Inflacao
2029-07-01,Florianópolis,Moderado,927.47,Cenario-Inflacao
2029-08-01,Florianópolis,Moderado,921.05,Cenario-Inflacao
2029-09-01,Florianópolis,Moderado,937.42,Cenario-Inflacao
2029-10-01,Florianópolis,Moderado,958.45,Cenario-Inflacao
2029-11-01,Florianópolis,Moderado,973.34,Cenario-Inflacao
2029-12-01,Florianópolis,Moderado,975.17,Cenario-Inflacao
2030-01-01,Florianópolis,Moderado,946.27,Cenario-Inflacao
2030-02-01,Florianópolis,Moderado,929.3,Cenario-Inflacao
2030-03-01,Florianópolis,Moderado,945.38,Cenario-Inflacao
2030-04-01,Florianópolis,Moderado,969.95,Cenario-Inflacao
2030-05-01,Florianópolis,Moderado,974.0,Cenario-Inflacao
2030-06-01,Florianópolis,Moderado,982.2,Cenario-Inflacao
2030-07-01,Florianópolis,Moderado,969.21,Cenario-Inflacao
2030-08-01,Florianópolis,Moderado,962.49,Cenario-Inflacao
2030-09-01,Florianópolis,Moderado,979.61,Cenario-Inflacao
2030-10-01,Florianópolis,Moderado,1001.58,Cenario-Inflacao
2030-11-01,Florianópolis,Moderado,1017.14,Cenario-Inflacao
2030-12-01,Florianópolis,Moderado,1019.05,Cenario-Inflacao
2026-04-01,Florianópolis,Conservador,814.33,Cenario-Inflacao
2026-05-01,Florianópolis,Conservador,818.7,Cenario-Inflacao
2026-06-01,Florianópolis,Conservador,826.58,Cenario-Inflacao
2026-07-01,Florianópolis,Conservador,816.61,Cenario-Inflacao
2026-08-01,Florianópolis,Conservador,811.92,Cenario-Inflacao
2026-09-01,Florianópolis,Conservador,827.33,Cenario-Inflacao
2026-10-01,Florianópolis,Conservador,846.9,Cenario-Inflacao
2026-11-01,Florianópolis,Conservador,861.08,Cenario-Inflacao
2026-12-01,Florianópolis,Conservador,863.72,Cenario-Inflacao
2027-01-01,Florianópolis,Conservador,839.12,Cenario-Inflacao
2027-02-01,Florianópolis,Conservador,825.05,Cenario-Inflacao
2027-03-01,Florianópolis,Conservador,840.33,Cenario-Inflacao
2027-04-01,Florianópolis,Conservador,863.19,Cenario-Inflacao
2027-05-01,Florianópolis,Conservador,867.83,Cenario-Inflacao
2027-06-01,Florianópolis,Conservador,876.17,Cenario-Inflacao
2027-07-01,Florianópolis,Conservador,865.61,Cenario-Inflacao
2027-08-01,Florianópolis,Conservador,860.63,Cenario-Inflacao
2027-09-01,Florianópolis,Conservador,876.98,Cenario-Inflacao
2027-10-01,Florianópolis,Conservador,897.71,Cenario-Inflacao
2027-11-01,Florianópolis,Conservador,912.74,Cenario-Inflacao
2027-12-01,Florianópolis,Conservador,915.54,Cenario-Inflacao
2028-01-01,Florianópolis,Conservador,889.47,Cenario-Inflacao
2028-02-01,Florianópolis,Conservador,874.56,Cenario-Inflacao
2028-03-01,Florianópolis,Conservador,890.75,Cenario-Inflacao
2028-04-01,Florianópolis,Conservador,914.98,Cenario-Inflacao
2028-05-01,Florianópolis,Conservador,919.89,Cenario-Inflacao
2028-06-01,Florianópolis,Conservador,928.74,Cenario-Inflacao
2028-07-01,Florianópolis,Conservador,917.55,Cenario-Inflacao
2028-08-01,Florianópolis,Conservador,912.27,Cenario-Inflacao
2028-09-01,Florianópolis,Conservador,929.59,Cenario-Inflacao
2028-10-01,Florianópolis,Conservador,951.58,Cenario-Inflacao
2028-11-01,Florianópolis,Conservador,967.51,Cenario-Inflacao
2028-12-01,Florianópolis,Conservador,970.48,Cenario-Inflacao
2029-01-01,Florianópolis,Conservador,942.84,Cenario-Inflacao
2029-02-01,Florianópolis,Conservador,927.03,Cenario-Inflacao
2029-03-01,Florianópolis,Conservador,944.19,Cenario-Inflacao
2029-04-01,Florianópolis,Conservador,969.88,Cenario-Inflacao
2029-05-01,Florianópolis,Conservador,975.09,Cenario-Inflacao
2029-06-01,Florianópolis,Conservador,984.46,Cenario-Inflacao
2029-07-01,Florianópolis,Conservador,972.6,Cenario-Inflacao
2029-08-01,Florianópolis,Conservador,967.01,Cenario-Inflacao
2029-09-01,Florianópolis,Conservador,985.37,Cenario-Inflacao
2029-10-01,Florianópolis,Conservador,1008.67,Cenario-Inflacao
2029-11-01,Florianópolis,Conservador,1025.56,Cenario-Inflacao
2029-12-01,Florianópolis,Conservador,1028.7,Cenario-Inflacao
2030-01-01,Florianópolis,Conservador,999.41,Cenario-Inflacao
2030-02-01,Florianópolis,Conservador,982.65,Cenario-Inflacao
2030-03-01,Florianópolis,Conservador,1000.84,Cenario-Inflacao
2030-04-01,Florianópolis,Conservador,1028.07,Cenario-Inflacao
2030-05-01,Florianópolis,Conservador,1033.59,Cenario-Inflacao
2030-06-01,Florianópolis,Conservador,1043.53,Cenario-Inflacao
2030-07-01,Florianópolis,Conservador,1030.96,Cenario-Inflacao
2030-08-01,Florianópolis,Conservador,1025.03,Cenario-Inflacao
2030-09-01,Florianópolis,Conservador,1044.49,Cenario-Inflacao
2030-10-01,Florianópolis,Conservador,1069.19,Cenario-Inflacao
2030-11-01,Florianópolis,Conservador,1087.09,Cenario-Inflacao
2030-12-01,Florianópolis,Conservador,1090.43,Cenario-Inflacao
2026-04-01,Fortaleza,Otimista,713.41,Cenario-Inflacao
2026-05-01,Fortaleza,Otimista,703.95,Cenario-Inflacao
2026-06-01,Fortaleza,Otimista,711.29,Cenario-Inflacao
2026-07-01,Fortaleza,Otimista,709.18,Cenario-Inflacao
2026-08-01,Fortaleza,Otimista,692.17,Cenario-Inflacao
2026-09-01,Fortaleza,Otimista,685.29,Cenario-Inflacao
2026-10-01,Fortaleza,Otimista,702.58,Cenario-Inflacao
2026-11-01,Fortaleza,Otimista,714.03,Cenario-Inflacao
2026-12-01,Fortaleza,Otimista,720.47,Cenario-Inflacao
2027-01-01,Fortaleza,Otimista,704.46,Cenario-Inflacao
2027-02-01,Fortaleza,Otimista,696.32,Cenario-Inflacao
2027-03-01,Fortaleza,Otimista,709.67,Cenario-Inflacao
2027-04-01,Fortaleza,Otimista,734.82,Cenario-Inflacao
2027-05-01,Fortaleza,Otimista,725.06,Cenario-Inflacao
2027-06-01,Fortaleza,Otimista,732.63,Cenario-Inflacao
2027-07-01,Fortaleza,Otimista,730.45,Cenario-Inflacao
2027-08-01,Fortaleza,Otimista,712.93,Cenario-Inflacao
2027-09-01,Fortaleza,Otimista,705.84,Cenario-Inflacao
2027-10-01,Fortaleza,Otimista,723.65,Cenario-Inflacao
2027-11-01,Fortaleza,Otimista,735.46,Cenario-Inflacao
2027-12-01,Fortaleza,Otimista,742.08,Cenario-Inflacao
2028-01-01,Fortaleza,Otimista,725.6,Cenario-Inflacao
2028-02-01,Fortaleza,Otimista,717.21,Cenario-Inflacao
2028-03-01,Fortaleza,Otimista,730.96,Cenario-Inflacao
2028-04-01,Fortaleza,Otimista,756.86,Cenario-Inflacao
2028-05-01,Fortaleza,Otimista,746.82,Cenario-Inflacao
2028-06-01,Fortaleza,Otimista,754.61,Cenario-Inflacao
2028-07-01,Fortaleza,Otimista,752.37,Cenario-Inflacao
2028-08-01,Fortaleza,Otimista,734.32,Cenario-Inflacao
2028-09-01,Fortaleza,Otimista,727.02,Cenario-Inflacao
2028-10-01,Fortaleza,Otimista,745.36,Cenario-Inflacao
2028-11-01,Fortaleza,Otimista,757.52,Cenario-Inflacao
2028-12-01,Fortaleza,Otimista,764.34,Cenario-Inflacao
2029-01-01,Fortaleza,Otimista,747.37,Cenario-Inflacao
2029-02-01,Fortaleza,Otimista,738.73,Cenario-Inflacao
2029-03-01,Fortaleza,Otimista,752.89,Cenario-Inflacao
2029-04-01,Fortaleza,Otimista,779.57,Cenario-Inflacao
2029-05-01,Fortaleza,Otimista,769.22,Cenario-Inflacao
2029-06-01,Fortaleza,Otimista,777.25,Cenario-Inflacao
2029-07-01,Fortaleza,Otimista,774.94,Cenario-Inflacao
2029-08-01,Fortaleza,Otimista,756.35,Cenario-Inflacao
2029-09-01,Fortaleza,Otimista,748.83,Cenario-Inflacao
2029-10-01,Fortaleza,Otimista,767.72,Cenario-Inflacao
2029-11-01,Fortaleza,Otimista,780.24,Cenario-Inflacao
2029-12-01,Fortaleza,Otimista,787.27,Cenario-Inflacao
2030-01-01,Fortaleza,Otimista,769.79,Cenario-Inflacao
2030-02-01,Fortaleza,Otimista,760.89,Cenario-Inflacao
2030-03-01,Fortaleza,Otimista,775.47,Cenario-Inflacao
2030-04-01,Fortaleza,Otimista,802.95,Cenario-Inflacao
2030-05-01,Fortaleza,Otimista,792.3,Cenario-Inflacao
2030-06-01,Fortaleza,Otimista,800.56,Cenario-Inflacao
2030-07-01,Fortaleza,Otimista,798.18,Cenario-Inflacao
2030-08-01,Fortaleza,Otimista,779.04,Cenario-Inflacao
2030-09-01,Fortaleza,Otimista,771.29,Cenario-Inflacao
2030-10-01,Fortaleza,Otimista,790.76,Cenario-Inflacao
2030-11-01,Fortaleza,Otimista,803.65,Cenario-Inflacao
2030-12-01,Fortaleza,Otimista,810.89,Cenario-Inflacao
2026-04-01,Fortaleza,Moderado,714.27,Cenario-Inflacao
2026-05-01,Fortaleza,Moderado,705.64,Cenario-Inflacao
2026-06-01,Fortaleza,Moderado,713.87,Cenario-Inflacao
2026-07-01,Fortaleza,Moderado,712.6,Cenario-Inflacao
2026-08-01,Fortaleza,Moderado,696.35,Cenario-Inflacao
2026-09-01,Fortaleza,Moderado,690.26,Cenario-Inflacao
2026-10-01,Fortaleza,Moderado,708.53,Cenario-Inflacao
2026-11-01,Fortaleza,Moderado,720.95,Cenario-Inflacao
2026-12-01,Fortaleza,Moderado,728.32,Cenario-Inflacao
2027-01-01,Fortaleza,Moderado,713.0,Cenario-Inflacao
2027-02-01,Fortaleza,Moderado,705.61,Cenario-Inflacao
2027-03-01,Fortaleza,Moderado,720.0,Cenario-Inflacao
2027-04-01,Fortaleza,Moderado,746.42,Cenario-Inflacao
2027-05-01,Fortaleza,Moderado,737.4,Cenario-Inflacao
2027-06-01,Fortaleza,Moderado,745.99,Cenario-Inflacao
2027-07-01,Fortaleza,Moderado,744.67,Cenario-Inflacao
2027-08-01,Fortaleza,Moderado,727.69,Cenario-Inflacao
2027-09-01,Fortaleza,Moderado,721.32,Cenario-Inflacao
2027-10-01,Fortaleza,Moderado,740.41,Cenario-Inflacao
2027-11-01,Fortaleza,Moderado,753.39,Cenario-Inflacao
2027-12-01,Fortaleza,Moderado,761.1,Cenario-Inflacao
2028-01-01,Fortaleza,Moderado,745.09,Cenario-Inflacao
2028-02-01,Fortaleza,Moderado,737.36,Cenario-Inflacao
2028-03-01,Fortaleza,Moderado,752.4,Cenario-Inflacao
2028-04-01,Fortaleza,Moderado,780.01,Cenario-Inflacao
2028-05-01,Fortaleza,Moderado,770.58,Cenario-Inflacao
2028-06-01,Fortaleza,Moderado,779.56,Cenario-Inflacao
2028-07-01,Fortaleza,Moderado,778.18,Cenario-Inflacao
2028-08-01,Fortaleza,Moderado,760.43,Cenario-Inflacao
2028-09-01,Fortaleza,Moderado,753.78,Cenario-Inflacao
2028-10-01,Fortaleza,Moderado,773.73,Cenario-Inflacao
2028-11-01,Fortaleza,Moderado,787.3,Cenario-Inflacao
2028-12-01,Fortaleza,Moderado,795.35,Cenario-Inflacao
2029-01-01,Fortaleza,Moderado,778.62,Cenario-Inflacao
2029-02-01,Fortaleza,Moderado,770.54,Cenario-Inflacao
2029-03-01,Fortaleza,Moderado,786.26,Cenario-Inflacao
2029-04-01,Fortaleza,Moderado,815.11,Cenario-Inflacao
2029-05-01,Fortaleza,Moderado,805.26,Cenario-Inflacao
2029-06-01,Fortaleza,Moderado,814.64,Cenario-Inflacao
2029-07-01,Fortaleza,Moderado,813.2,Cenario-Inflacao
2029-08-01,Fortaleza,Moderado,794.65,Cenario-Inflacao
2029-09-01,Fortaleza,Moderado,787.7,Cenario-Inflacao
2029-10-01,Fortaleza,Moderado,808.55,Cenario-Inflacao
2029-11-01,Fortaleza,Moderado,822.72,Cenario-Inflacao
2029-12-01,Fortaleza,Moderado,831.14,Cenario-Inflacao
2030-01-01,Fortaleza,Moderado,813.65,Cenario-Inflacao
2030-02-01,Fortaleza,Moderado,805.22,Cenario-Inflacao
2030-03-01,Fortaleza,Moderado,821.64,Cenario-Inflacao
2030-04-01,Fortaleza,Moderado,851.79,Cenario-Inflacao
2030-05-01,Fortaleza,Moderado,841.49,Cenario-Inflacao
2030-06-01,Fortaleza,Moderado,851.3,Cenario-Inflacao
2030-07-01,Fortaleza,Moderado,849.79,Cenario-Inflacao
2030-08-01,Fortaleza,Moderado,830.41,Cenario-Inflacao
2030-09-01,Fortaleza,Moderado,823.14,Cenario-Inflacao
2030-10-01,Fortaleza,Moderado,844.93,Cenario-Inflacao
2030-11-01,Fortaleza,Moderado,859.75,Cenario-Inflacao
2030-12-01,Fortaleza,Moderado,868.54,Cenario-Inflacao
2026-04-01,Fortaleza,Conservador,715.12,Cenario-Inflacao
2026-05-01,Fortaleza,Conservador,707.32,Cenario-Inflacao
2026-06-01,Fortaleza,Conservador,716.41,Cenario-Inflacao
2026-07-01,Fortaleza,Conservador,716.0,Cenario-Inflacao
2026-08-01,Fortaleza,Conservador,700.5,Cenario-Inflacao
2026-09-01,Fortaleza,Conservador,695.19,Cenario-Inflacao
2026-10-01,Fortaleza,Conservador,714.44,Cenario-Inflacao
2026-11-01,Fortaleza,Conservador,727.83,Cenario-Inflacao
2026-12-01,Fortaleza,Conservador,736.15,Cenario-Inflacao
2027-01-01,Fortaleza,Conservador,721.52,Cenario-Inflacao
2027-02-01,Fortaleza,Conservador,714.89,Cenario-Inflacao
2027-03-01,Fortaleza,Conservador,730.34,Cenario-Inflacao
2027-04-01,Fortaleza,Conservador,758.03,Cenario-Inflacao
2027-05-01,Fortaleza,Conservador,749.76,Cenario-Inflacao
2027-06-01,Fortaleza,Conservador,759.4,Cenario-Inflacao
2027-07-01,Fortaleza,Conservador,758.96,Cenario-Inflacao
2027-08-01,Fortaleza,Conservador,742.53,Cenario-Inflacao
2027-09-01,Fortaleza,Conservador,736.9,Cenario-Inflacao
2027-10-01,Fortaleza,Conservador,757.31,Cenario-Inflacao
2027-11-01,Fortaleza,Conservador,771.5,Cenario-Inflacao
2027-12-01,Fortaleza,Conservador,780.32,Cenario-Inflacao
2028-01-01,Fortaleza,Conservador,764.81,Cenario-Inflacao
2028-02-01,Fortaleza,Conservador,757.78,Cenario-Inflacao
2028-03-01,Fortaleza,Conservador,774.16,Cenario-Inflacao
2028-04-01,Fortaleza,Conservador,803.51,Cenario-Inflacao
2028-05-01,Fortaleza,Conservador,794.75,Cenario-Inflacao
2028-06-01,Fortaleza,Conservador,804.96,Cenario-Inflacao
2028-07-01,Fortaleza,Conservador,804.49,Cenario-Inflacao
2028-08-01,Fortaleza,Conservador,787.08,Cenario-Inflacao
2028-09-01,Fortaleza,Conservador,781.12,Cenario-Inflacao
2028-10-01,Fortaleza,Conservador,802.75,Cenario-Inflacao
2028-11-01,Fortaleza,Conservador,817.79,Cenario-Inflacao
2028-12-01,Fortaleza,Conservador,827.14,Cenario-Inflacao
2029-01-01,Fortaleza,Conservador,810.7,Cenario-Inflacao
2029-02-01,Fortaleza,Conservador,803.25,Cenario-Inflacao
2029-03-01,Fortaleza,Conservador,820.61,Cenario-Inflacao
2029-04-01,Fortaleza,Conservador,851.72,Cenario-Inflacao
2029-05-01,Fortaleza,Conservador,842.43,Cenario-Inflacao
2029-06-01,Fortaleza,Conservador,853.26,Cenario-Inflacao
2029-07-01,Fortaleza,Conservador,852.76,Cenario-Inflacao
2029-08-01,Fortaleza,Conservador,834.31,Cenario-Inflacao
2029-09-01,Fortaleza,Conservador,827.99,Cenario-Inflacao
2029-10-01,Fortaleza,Conservador,850.91,Cenario-Inflacao
2029-11-01,Fortaleza,Conservador,866.86,Cenario-Inflacao
2029-12-01,Fortaleza,Conservador,876.77,Cenario-Inflacao
2030-01-01,Fortaleza,Conservador,859.34,Cenario-Inflacao
2030-02-01,Fortaleza,Conservador,851.44,Cenario-Inflacao
2030-03-01,Fortaleza,Conservador,869.85,Cenario-Inflacao
2030-04-01,Fortaleza,Conservador,902.83,Cenario-Inflacao
2030-05-01,Fortaleza,Conservador,892.98,Cenario-Inflacao
2030-06-01,Fortaleza,Conservador,904.46,Cenario-Inflacao
2030-07-01,Fortaleza,Conservador,903.93,Cenario-Inflacao
2030-08-01,Fortaleza,Conservador,884.36,Cenario-Inflacao
2030-09-01,Fortaleza,Conservador,877.67,Cenario-Inflacao
2030-10-01,Fortaleza,Conservador,901.97,Cenario-Inflacao
2030-11-01,Fortaleza,Conservador,918.87,Cenario-Inflacao
2030-12-01,Fortaleza,Conservador,929.37,Cenario-Inflacao
2026-04-01,Goiânia,Otimista,747.59,Cenario-Inflacao
2026-05-01,Goiânia,Otimista,750.78,Cenario-Inflacao
2026-06-01,Goiânia,Otimista,736.99,Cenario-Inflacao
2026-07-01,Goiânia,Otimista,732.12,Cenario-Inflacao
2026-08-01,Goiânia,Otimista,722.71,Cenario-Inflacao
2026-09-01,Goiânia,Otimista,728.17,Cenario-Inflacao
2026-10-01,Goiânia,Otimista,749.29,Cenario-Inflacao
2026-11-01,Goiânia,Otimista,767.31,Cenario-Inflacao
2026-12-01,Goiânia,Otimista,775.01,Cenario-Inflacao
2027-01-01,Goiânia,Otimista,766.4,Cenario-Inflacao
2027-02-01,Goiânia,Otimista,744.06,Cenario-Inflacao
2027-03-01,Goiânia,Otimista,749.35,Cenario-Inflacao
2027-04-01,Goiânia,Otimista,770.02,Cenario-Inflacao
2027-05-01,Goiânia,Otimista,773.3,Cenario-Inflacao
2027-06-01,Goiânia,Otimista,759.1,Cenario-Inflacao
2027-07-01,Goiânia,Otimista,754.09,Cenario-Inflacao
2027-08-01,Goiânia,Otimista,744.39,Cenario-Inflacao
2027-09-01,Goiânia,Otimista,750.01,Cenario-Inflacao
2027-10-01,Goiânia,Otimista,771.77,Cenario-Inflacao
2027-11-01,Goiânia,Otimista,790.33,Cenario-Inflacao
2027-12-01,Goiânia,Otimista,798.26,Cenario-Inflacao
2028-01-01,Goiânia,Otimista,789.39,Cenario-Inflacao
2028-02-01,Goiânia,Otimista,766.38,Cenario-Inflacao
2028-03-01,Goiânia,Otimista,771.83,Cenario-Inflacao
2028-04-01,Goiânia,Otimista,793.12,Cenario-Inflacao
2028-05-01,Goiânia,Otimista,796.5,Cenario-Inflacao
2028-06-01,Goiânia,Otimista,781.87,Cenario-Inflacao
2028-07-01,Goiânia,Otimista,776.71,Cenario-Inflacao
2028-08-01,Goiânia,Otimista,766.72,Cenario-Inflacao
2028-09-01,Goiânia,Otimista,772.51,Cenario-Inflacao
2028-10-01,Goiânia,Otimista,794.92,Cenario-Inflacao
2028-11-01,Goiânia,Otimista,814.04,Cenario-Inflacao
2028-12-01,Goiânia,Otimista,822.21,Cenario-Inflacao
2029-01-01,Goiânia,Otimista,813.08,Cenario-Inflacao
2029-02-01,Goiânia,Otimista,789.37,Cenario-Inflacao
2029-03-01,Goiânia,Otimista,794.98,Cenario-Inflacao
2029-04-01,Goiânia,Otimista,816.91,Cenario-Inflacao
2029-05-01,Goiânia,Otimista,820.39,Cenario-Inflacao
2029-06-01,Goiânia,Otimista,805.33,Cenario-Inflacao
2029-07-01,Goiânia,Otimista,800.01,Cenario-Inflacao
2029-08-01,Goiânia,Otimista,789.72,Cenario-Inflacao
